step,entropy
181,0.00364751
182,0.00403764
183,0.01176150
184,0.00053923
185,0.00177865
186,0.00173778
187,0.00174902
188,0.00116393
189,0.00187120
190,0.00238550
191,0.03928568
192,2.00250933
193,0.56609027
194,0.02170923
195,0.00074119
196,0.00079758
197,0.00256492
198,0.00053780
199,0.00170877
200,0.00125207
201,0.00069136
202,0.44839289
203,0.00257803
204,0.00155849
205,0.00066605
206,0.00060910
207,0.00152394
208,0.02331317
209,0.00226007
210,0.00157056
211,0.00162207
212,0.00243283
213,0.01072295
214,0.00502933
215,0.00433819
216,0.00130358
217,0.00073331
218,0.01253217
219,0.00202347
220,0.00108500
221,0.00120050
222,0.00185124
223,0.01298630
224,0.00178895
225,0.00168928
226,0.00210012
227,0.01113842
228,0.02086220
229,2.25395401
230,0.00065897
231,0.00055045
232,0.00062585
233,0.00117579
234,0.00200689
235,0.00114563
236,0.00122401
237,0.00257084
238,0.00120071
239,0.00195179
240,0.00265246
241,0.00044606
242,0.00159168
243,0.02208935
244,0.00097638
245,0.00250833
246,0.00224401
247,0.00085073
248,0.00502866
249,0.00405815
250,0.00070278
251,0.00228180
252,0.00202401
253,0.00217054
254,0.00125790
255,0.00279798
256,0.00213479
257,0.00117949
258,0.02466583
259,0.00111918
260,0.01074800
261,0.00043379
262,0.00325508
263,0.00133934
264,0.00162003
265,0.00334772
266,0.00069621
267,0.00234004
268,0.00117115
269,0.00299892
270,0.00249311
271,0.00174555
272,0.00052568
273,0.00196183
274,0.00218041
275,0.00190138
276,0.00089537
277,0.00062733
278,0.00271870
279,0.00158801
280,0.00158948
281,0.00154416
282,0.00119466
283,0.00125831
284,0.00219953
285,0.00125943
286,0.00062112
287,0.00201009
288,0.02104199
289,0.00155682
290,0.00152217
291,0.01272220
292,0.00226207
293,0.00157864
294,0.00451627
295,0.00122645
296,0.00532768
297,0.00109624
298,0.00220440
299,0.00333467
300,0.00152905
301,0.00148919
302,0.00499101
303,0.00069106
304,0.00500223
305,0.00365942
306,0.00212264
307,0.00148830
308,0.00189337
309,0.00405576
310,0.00119271
311,0.00124207
312,0.00076569
313,0.00251217
314,0.00122117
315,0.00154455
316,0.00170603
317,0.00162240
318,0.00183182
319,0.00294926
320,0.01512812
321,0.00260103
322,0.08460895
323,0.00053114
324,0.00482380
325,0.00163978
326,0.00175536
327,0.00305880
328,0.00193297
329,0.00056089
330,0.00209560
331,0.01412296
332,0.00224085
333,0.00153437
334,0.00212048
335,0.00231061
336,0.00175472
337,0.00211766
338,0.00321617
339,0.00467930
340,0.00196983
341,0.00168911
342,0.01983153
343,0.40335076
344,0.00427384
345,0.05044085
346,0.00175828
347,0.00301909
348,1.51070459
349,0.02193650
350,0.00218256
351,0.00229457
352,0.00189532
353,0.00220078
354,1.31197437
355,0.00382283
356,0.00373133
357,0.00359503
358,0.00190236
359,0.01204277
360,0.00165246
361,0.00382246
362,0.00122646
363,0.00072935
364,0.00121900
365,0.00226074
366,0.00261285
367,0.01180793
368,0.00144211
369,0.00167960
370,0.00188237
371,0.00228253
372,0.00169943
373,0.00226933
374,0.01127277
375,0.00434652
376,0.00090409
377,0.00177471
378,0.00129313
379,0.00345696
380,0.00197877
381,0.00180458
382,0.00234329
383,0.00186204
384,0.00118049
385,0.00178672
386,0.00327160
387,0.00054846
388,0.00105638
389,0.00114082
390,0.02257880
391,0.01253322
392,0.16357880
393,0.00247002
394,0.00348712
395,0.00096668
396,0.00134397
397,0.00111624
398,0.00519974
399,0.00230823
400,0.00156997
401,0.00094288
402,0.00088706
403,0.02204237
404,0.00096810
405,0.00057663
406,0.00091753
407,0.00063369
408,0.00210543
409,0.00183612
410,0.01312545
411,0.00157294
412,0.00067774
413,0.00122356
414,0.00259840
415,0.00124528
416,0.00130702
417,1.00320170
418,0.00820186
419,0.02358836
420,0.00126592
421,0.00179695
422,0.00173886
423,0.01063986
424,0.00538328
425,0.00187839
426,0.00134249
427,0.00210913
428,0.00125560
429,0.00122728
430,0.00190957
431,0.00194888
432,0.00195763
433,0.00189596
434,0.00056083
435,0.00171085
436,0.00165505
437,0.01293176
438,0.57709617
439,0.01454251
440,0.00053931
441,0.00100307
442,0.00397888
443,0.00068758
444,0.00351953
445,0.00141811
446,0.00410462
447,0.00125834
448,0.00093212
449,0.00167035
450,0.00396475
451,0.00110419
452,0.00241550
453,0.00269960
454,0.00164682
455,0.01195074
456,0.00100906
457,0.00113067
458,0.00162648
459,0.00200990
460,0.00192227
461,0.00099361
462,0.00067583
463,0.00360902
464,0.00325910
465,1.30650331
466,0.00204857
467,0.00202375
468,2.21298081
469,0.00189711
470,0.00218710
471,0.00116794
472,0.00538877
473,0.00123645
474,0.00166050
475,0.00050000
476,0.00110686
477,0.00197785
478,0.00055018
479,0.00056612
480,0.00125174
481,0.00109795
482,0.00256209
483,0.00350456
484,0.00100510
485,0.00159421
486,0.00069912
487,0.00406824
488,0.01263586
489,0.01266724
490,0.00270047
491,0.00075103
492,0.00081819
493,0.00120216
494,0.00297372
495,0.00194757
496,0.00169255
497,0.00160522
498,0.00192256
499,0.00163925
500,0.00056059
501,0.00185138
502,0.00240398
503,0.00243491
504,0.00152297
505,0.00182181
506,2.18708107
507,0.00216117
508,0.00203349
509,0.00235649
510,0.00167538
511,0.00134641
512,0.00166088
513,0.00212487
514,0.00306015
515,0.00176488
516,0.00234680
517,0.00099068
518,0.00187691
519,0.02136256
520,0.00108847
521,0.00352981
522,0.00108764
523,0.00186886
524,0.00040373
525,0.01287389
526,0.00335015
527,0.00159712
528,0.00346838
529,0.00058723
530,0.00173549
531,0.00492520
532,0.00099748
533,0.01359108
534,0.00076078
535,0.01513083
536,0.00109181
537,0.00057220
538,0.00128584
539,0.00491042
540,0.01273748
541,0.01212195
542,0.00413585
543,0.00232191
544,0.00384640
545,0.00166984
546,0.00110983
547,0.00322460
548,0.00091412
549,0.00176332
550,0.01336570
551,0.01155059
552,0.00177311
553,0.00221378
554,0.00071349
555,0.00216685
556,0.00204604
557,0.01419409
558,0.00217460
559,0.00186740
560,0.00059847
561,0.01567197
562,0.00410770
563,0.00119868
564,0.00129282
565,0.00227103
566,0.02100420
567,0.00101886
568,0.00163484
569,0.00462105
570,0.00332606
571,0.00185349
572,0.00109439
573,0.00187299
574,0.00094099
575,0.00173194
576,0.00308841
577,0.00385365
578,0.00177986
579,0.00520355
580,0.00394906
581,0.00096580
582,0.00236153
583,0.00219297
584,0.00284697
585,0.00072017
586,0.00125226
587,0.00176740
588,0.00208313
589,0.00189239
590,0.00178238
591,0.01414256
592,0.00162398
593,0.00196186
594,0.00241426
595,0.00204972
596,0.01268633
597,0.00200189
598,0.00130378
599,0.00355401
600,0.00247071
601,0.00404276
602,0.43089903
603,0.00172519
604,0.00207543
605,0.00215393
606,0.01172602
607,0.00178003
608,0.72413181
609,0.00453844
610,0.00475097
611,0.00107090
612,0.00143710
613,0.00127389
614,0.00116528
615,0.00239243
616,0.00700090
617,0.00123294
618,0.00166222
619,0.01223530
620,0.00274243
621,0.00187279
622,0.00128059
623,0.00112108
624,0.00761888
625,0.04814176
626,0.00167979
627,0.00210665
628,0.00087356
629,0.00523221
630,0.00120736
631,0.00159637
632,0.00113919
633,0.00098594
634,0.00211360
635,0.00144224
636,0.01334345
637,0.00052623
638,0.00058093
639,0.00185106
640,0.00256751
641,0.00111946
642,0.00147621
643,0.00370967
644,0.00114658
645,0.00234988
646,0.00054367
647,0.00172948
648,0.00482899
649,0.00114095
650,0.00238198
651,0.02071575
652,0.00235092
653,0.00195213
654,0.01084369
655,0.00112204
656,0.00219169
657,0.00446459
658,0.00279237
659,0.00116981
660,0.00127468
661,0.00171607
662,0.00309896
663,0.00134376
664,0.00170731
665,0.00125870
666,0.00150836
667,0.00126667
668,0.00178529
669,0.00092410
670,0.00363002
671,0.00149525
672,0.00188493
673,0.01259461
674,0.00188935
675,0.00132587
676,0.00121512
677,0.00128713
678,0.00163301
679,1.10833167
680,0.00160797
681,0.00370099
682,0.00379328
683,0.00397237
684,0.00108095
685,0.00115913
686,0.01557166
687,0.85120134
688,0.00262872
689,0.00202968
690,0.00171910
691,0.00216523
692,0.00132203
693,0.01495340
694,0.00279471
695,0.00219642
696,0.00146916
697,0.00169899
698,1.84378037
699,0.00258719
700,0.00343199
701,0.00191822
702,0.00179205
703,0.00265922
704,0.00257519
705,0.00167780
706,0.01255246
707,0.00054820
708,0.00389032
709,1.73247216
710,0.00147650
711,0.00145332
712,0.00095198
713,0.16288980
714,0.00149912
715,0.00059172
716,0.00160812
717,0.00252351
718,0.00076683
719,0.04219161
720,0.00082204
721,0.00103175
722,0.00340780
723,0.00139539
724,0.00119266
725,0.00127489
726,0.00353507
727,0.00077957
728,0.00171424
729,0.01078712
730,1.30299715
731,0.00269954
732,0.00247837
733,0.00079376
734,0.00176446
735,0.00515385
736,0.00264904
737,0.00538156
738,0.01792929
739,0.00090541
740,0.00307294
741,0.00133660
742,0.00184656
743,0.00260299
744,0.02322405
745,0.00160366
746,0.00120735
747,0.00372234
748,0.01114348
749,0.00236855
750,0.01651723
751,0.63654551
752,0.00090730
753,0.01175704
754,0.04048546
755,0.00202773
756,0.00132515
757,0.00199819
758,0.01177051
759,0.00258805
760,0.00286233
761,0.00071944
762,0.01200452
763,0.08496608
764,0.00377656
765,0.00163284
766,0.00133337
767,0.00095309
768,0.01200647
769,0.00056790
770,0.00175708
771,0.00320007
772,0.35572467
773,0.00333748
774,0.00110060
775,0.00179979
776,0.00073017
777,0.00060267
778,0.00507211
779,0.00391708
780,0.00189693
781,0.00203946
782,0.00144409
783,0.01732226
784,0.01284600
785,0.00191253
786,0.00118961
787,0.00221153
788,0.00166175
789,0.01209030
790,0.00196057
791,0.00205908
792,0.00058345
793,0.00167154
794,0.01067193
795,0.00162409
796,0.00056484
797,0.00163908
798,0.00227916
799,0.00361898
800,0.01165875
801,0.00123617
802,0.00116112
803,0.01257903
804,0.00270646
805,0.00428079
806,0.01227329
807,0.00267170
808,0.36836628
809,0.00367602
810,0.00137931
811,0.00481991
812,0.01144727
813,0.00323907
814,0.00110118
815,0.00382286
816,0.00269610
817,0.00121492
818,0.00137667
819,0.00536065
820,0.00381168
821,0.00238093
822,0.00330966
823,0.01149759
824,0.00213714
825,0.00062090
826,0.00192619
827,0.00534396
828,0.00205590
829,0.00174984
830,0.00266800
831,0.00426072
832,0.00284208
833,0.00121813
834,0.00563871
835,0.00146557
836,0.00131383
837,0.00055320
838,0.00278344
839,0.00189869
840,0.00258400
841,0.00520865
842,0.00273613
843,0.00408545
844,0.00164083
845,0.00152255
846,0.00278137
847,0.00110363
848,0.00328904
849,0.00157181
850,0.00152562
851,0.00098057
852,0.01332451
853,0.00250605
854,0.00098751
855,0.00317776
856,0.01231151
857,0.00250132
858,0.00229748
859,0.00234876
860,0.00168518
861,0.00092854
862,0.00108293
863,0.00112550
864,0.01853978
865,0.01131271
866,0.00343077
867,0.00199471
868,0.00309816
869,0.00144282
870,0.01237570
871,0.02127701
872,0.00159915
873,0.00237005
874,0.00383978
875,0.00496127
876,0.00129585
877,0.00529596
878,0.00187510
879,0.00521429
880,0.00152841
881,0.02420350
882,0.02226887
883,0.00398867
884,0.01139776
885,0.00196433
886,0.00160821
887,0.00224828
888,0.01341839
889,0.00234069
890,0.00378779
891,0.00267456
892,0.00106805
893,0.00125621
894,0.01127757
895,0.00056906
896,0.00097609
897,0.00076737
898,0.00121645
899,0.00110884
900,0.00426196
901,0.00230850
902,0.93843209
903,0.00226707
904,0.00175030
905,0.00051985
906,0.01173693
907,0.00333707
908,0.02407987
909,0.00161812
910,0.00526864
911,0.00370044
912,0.00116222
913,0.00140422
914,0.00207364
915,0.00188218
916,0.00251086
917,0.00171795
918,0.00059752
919,0.00176679
920,0.00125184
921,0.01824606
922,0.00351668
923,0.00356212
924,0.00255512
925,0.00185689
926,0.01297334
927,0.00320303
928,0.00201403
929,2.08560237
930,0.00247981
931,0.01609616
932,0.00215467
933,0.00548391
934,0.00217452
935,0.00317509
936,0.01154539
937,0.00073678
938,0.00156441
939,0.00335901
940,0.00111192
941,0.00076170
942,0.00116810
943,0.00213408
944,0.00112791
945,0.00355188
946,0.00226288
947,0.01745378
948,0.00187802
949,1.07339514
950,0.00100938
951,0.00203555
952,0.00153712
953,0.00173895
954,0.00090375
955,0.00249491
956,0.01840747
957,0.00213661
958,0.00225050
959,0.00543489
960,0.00224938
961,0.00094096
962,0.00072789
963,0.03910947
964,0.00053914
965,0.00253848
966,0.01175917
967,0.00155902
968,0.00054816
969,0.00271433
970,0.00312317
971,0.00089208
972,0.00074984
973,0.00178688
974,0.00122015
975,0.00520870
976,0.00114699
977,0.00164141
978,0.00286136
979,0.00464061
980,0.00458714
981,0.00111299
982,0.00086981
983,0.00152438
984,0.00467694
985,0.01345757
986,0.00115986
987,0.00365788
988,0.00198378
989,1.27770482
990,0.00166744
991,0.00319283
992,0.00099036
993,0.00173408
994,0.00113310
995,0.00158299
996,0.01110787
997,0.00250329
998,0.02455280
999,0.00144829
1000,0.00389468
1001,0.00093668
1002,0.00149506
1003,0.00123290
1004,0.01801548
1005,0.00066665
1006,0.00114998
1007,0.00065311
1008,0.00139528
1009,0.00052612
1010,0.01132526
1011,0.00199487
1012,0.01841454
1013,0.00240168
1014,0.00104504
1015,0.00234678
1016,0.00160228
1017,0.00225222
1018,0.00113606
1019,0.02119759
1020,0.00187474
1021,0.00159130
1022,0.00097019
1023,0.00226103
1024,0.00198199
1025,0.00152189
1026,0.00274818
1027,0.00279604
1028,0.00167324
1029,0.00064276
1030,0.00111644
1031,0.00380204
1032,0.02355894
1033,0.00248215
1034,0.00298292
1035,0.00213247
1036,0.00239580
1037,0.00202966
1038,0.02494988
1039,0.00152705
1040,0.00148465
1041,0.00193430
1042,0.00168500
1043,0.00301492
1044,0.00261979
1045,0.36267419
1046,0.00109661
1047,0.00300339
1048,0.00076557
1049,0.01624888
1050,0.00213768
1051,0.00162060
1052,0.00154750
1053,0.00376943
1054,0.00177942
1055,0.00115890
1056,0.00110870
1057,0.00107890
1058,0.00193490
1059,0.00156531
1060,0.01082280
1061,0.00355315
1062,0.00099019
1063,0.00244553
1064,0.00402991
1065,0.01082316
1066,0.00293184
1067,0.00117433
1068,0.00168935
1069,0.00116200
1070,0.00128503
1071,0.00092900
1072,0.00209614
1073,0.00204301
1074,0.01039740
1075,0.00544295
1076,0.00384701
1077,0.00442312
1078,0.00167699
1079,0.01176534
1080,0.00051295
1081,0.02253521
1082,0.00123409
1083,0.00166090
1084,0.00226166
1085,0.00186674
1086,0.00177474
1087,0.00121010
1088,0.00239429
1089,0.00122061
1090,0.00194795
1091,0.00181611
1092,0.00386005
1093,0.00169387
1094,0.00360698
1095,0.00338376
1096,0.34197497
1097,0.01177316
1098,0.00104533
1099,0.00157923
1100,0.00185803
1101,0.00206506
1102,0.00087422
1103,0.00127085
1104,0.00434276
1105,0.00180421
1106,0.00213768
1107,0.00161664
1108,0.00136760
1109,0.01238812
1110,0.00193466
1111,0.00736665
1112,0.00127120
1113,0.00163811
1114,0.00230455
1115,0.00064090
1116,0.00150203
1117,0.15885141
1118,0.00114433
1119,0.00476906
1120,0.00119779
1121,0.00156944
1122,0.01192600
1123,0.00227044
1124,0.01558886
1125,0.01115598
1126,0.00147001
1127,0.00054812
1128,0.01261152
1129,0.00185730
1130,0.00077665
1131,0.00067267
1132,0.00339083
1133,0.00242615
1134,0.00113960
1135,0.00386112
1136,0.00123841
1137,0.00175247
1138,0.00163887
1139,0.00231506
1140,0.00142042
1141,0.01229627
1142,0.00184831
1143,0.00279951
1144,0.02263649
1145,0.00129799
1146,0.00227832
1147,0.00150093
1148,0.00074435
1149,0.00223738
1150,0.00126255
1151,0.00240708
1152,1.72237971
1153,0.00285446
1154,0.01110349
1155,0.00204970
1156,0.00381277
1157,0.00118879
1158,0.00233286
1159,0.02063343
1160,0.00111276
1161,0.00185268
1162,0.00289358
1163,0.00078617
1164,0.00125296
1165,0.00103668
1166,0.00169792
1167,0.00147284
1168,0.00159723
1169,0.00219798
1170,0.00064092
1171,0.01187561
1172,0.00111351
1173,0.00145071
1174,0.02369386
1175,0.00150433
1176,0.00320224
1177,0.00162462
1178,0.00182247
1179,0.00153052
1180,0.00052094
1181,0.00058801
1182,0.00409190
1183,0.00073022
1184,0.00543205
1185,0.00164270
1186,0.00401180
1187,0.00219236
1188,0.00173508
1189,0.00042849
1190,0.00114771
1191,0.00138229
1192,0.00104360
1193,0.00532175
1194,0.00227580
1195,0.00122659
1196,0.00112706
1197,0.00179998
1198,0.01153544
1199,0.00470120
1200,0.00244225
1201,0.00275195
1202,0.00143578
1203,0.00105055
1204,0.00285336
1205,0.01323266
1206,0.00077022
1207,0.00359000
1208,0.00203396
1209,0.00156011
1210,0.00168631
1211,0.00275627
1212,0.00198223
1213,0.00116591
1214,0.00122424
1215,0.00071618
1216,0.00345665
1217,0.00097370
1218,0.00151310
1219,0.00268216
1220,0.01146492
1221,0.00188978
1222,0.00368502
1223,0.00479452
1224,0.02135606
1225,0.00059872
1226,0.00054916
1227,0.00151136
1228,0.00165512
1229,0.00242490
1230,0.00101055
1231,0.00150885
1232,0.00129965
1233,0.01407773
1234,0.00078744
1235,0.00143541
1236,0.00236290
1237,0.00050179
1238,0.00122741
1239,0.00058895
1240,0.00102719
1241,0.00328185
1242,0.00191801
1243,1.14917397
1244,0.00124410
1245,0.00155774
1246,0.00166041
1247,0.00190632
1248,0.00247416
1249,0.00152577
1250,0.00237123
1251,0.00055575
1252,0.00132097
1253,2.03037350
1254,0.00176746
1255,0.00315582
1256,0.00152648
1257,0.00161565
1258,0.00118866
1259,0.00537977
1260,0.00076637
1261,0.01176538
1262,0.02347449
1263,0.00334440
1264,0.00124267
1265,0.00095121
1266,0.00219815
1267,0.00384178
1268,0.00149746
1269,0.00110055
1270,0.00154186
1271,0.00137000
1272,0.02142102
1273,0.00055907
1274,0.00192595
1275,0.00217156
1276,0.00147363
1277,0.76948209
1278,0.00385841
1279,0.01198305
1280,0.00095571
1281,0.00157979
1282,0.01122359
1283,0.00195437
1284,0.00075928
1285,0.00253714
1286,0.00115157
1287,0.00542983
1288,0.00124942
1289,0.00103561
1290,0.00061167
1291,0.00528963
1292,0.00285172
1293,0.00106284
1294,0.00406933
1295,0.00344652
1296,0.00055684
1297,0.02163069
1298,0.00200677
1299,0.00500077
1300,0.00094937
1301,0.00327205
1302,0.00254078
1303,0.00067234
1304,0.00128004
1305,0.00116185
1306,0.00245701
1307,0.00203371
1308,0.00147013
1309,0.00171636
1310,0.00122365
1311,0.00225744
1312,0.00141628
1313,0.00119972
1314,0.00125041
1315,0.01209594
1316,0.00088009
1317,0.00367650
1318,0.00156721
1319,0.01288947
1320,0.00111206
1321,0.00045807
1322,0.00103801
1323,0.00144760
1324,0.00090171
1325,0.00143641
1326,0.00112536
1327,0.00050318
1328,0.00142329
1329,0.00334729
1330,0.00103417
1331,0.01266248
1332,0.00139450
1333,0.00043552
1334,0.01984922
1335,0.01157015
1336,0.00309977
1337,0.02123830
1338,0.01147980
1339,0.00154539
1340,0.00133120
1341,0.00041662
1342,0.01479286
1343,0.01225394
1344,0.00257582
1345,0.00165570
1346,0.00094504
1347,0.00055989
1348,0.00332751
1349,0.00384602
1350,0.00139954
1351,0.00218072
1352,0.00103908
1353,0.00245510
1354,0.00229993
1355,0.00202396
1356,0.00089331
1357,0.02328470
1358,0.00126980
1359,0.01159420
1360,0.00202621
1361,0.00068259
1362,0.00284935
1363,0.00277877
1364,0.00523187
1365,0.00399091
1366,0.00295016
1367,0.00061676
1368,0.00155797
1369,0.00200769
1370,0.00233102
1371,0.00054171
1372,0.00130992
1373,0.00376889
1374,0.00177257
1375,0.00386381
1376,0.00115389
1377,0.00075973
1378,0.00529781
1379,0.00520475
1380,0.00262019
1381,0.00053514
1382,0.00165891
1383,0.58006462
1384,0.01497538
1385,0.00126910
1386,0.00447081
1387,0.01685928
1388,0.00263943
1389,0.00414685
1390,0.00088008
1391,0.02301800
1392,0.00245581
1393,0.00141412
1394,0.00063204
1395,0.00535264
1396,0.02044453
1397,0.00415275
1398,0.00114642
1399,0.00249086
1400,0.00187306
1401,0.00263925
1402,0.00118741
1403,0.01177864
1404,0.00072223
1405,0.01265465
1406,0.00142766
1407,0.00098674
1408,0.01560875
1409,0.00069888
1410,0.00085521
1411,0.00154145
1412,0.00306431
1413,0.00066776
1414,0.00153188
1415,0.00504435
1416,0.01739487
1417,0.00112304
1418,0.00549336
1419,0.00206510
1420,0.00145005
1421,0.00226459
1422,0.18703349
1423,0.04248484
1424,0.00119058
1425,0.00157831
1426,0.00185537
1427,0.00272837
1428,0.00044836
1429,0.00150824
1430,0.00123358
1431,0.00057757
1432,0.00124538
1433,0.00179062
1434,0.00111378
1435,0.00207198
1436,0.01754174
1437,0.00054658
1438,0.00407242
1439,2.01962932
1440,0.00071322
1441,0.00328071
1442,0.02004682
1443,0.00122734
1444,0.01316026
1445,0.00359407
1446,0.00398609
1447,0.00402808
1448,0.00122996
1449,0.00199097
1450,0.00057572
1451,0.00178952
1452,0.00163966
1453,0.00113620
1454,0.00054257
1455,0.00086758
1456,0.00114699
1457,0.00115814
1458,0.02208751
1459,0.00132862
1460,0.00111188
1461,0.00151018
1462,0.00076294
1463,0.00151970
1464,0.00243433
1465,0.00177886
1466,1.44153196
1467,0.00065554
1468,0.04134060
1469,0.00118189
1470,0.00349293
1471,0.00058095
1472,0.00055330
1473,0.00238379
1474,0.00405719
1475,0.00117891
1476,0.00056254
1477,0.00409144
1478,0.21231413
1479,0.00284525
1480,0.00074254
1481,0.00391475
1482,0.00116403
1483,0.00175417
1484,0.00287755
1485,0.00051389
1486,0.02199066
1487,0.00059397
1488,0.00062270
1489,0.00104238
1490,0.00113947
1491,0.16711503
1492,0.01705627
1493,0.00154948
1494,0.00227164
1495,1.84145219
1496,0.00116898
1497,0.00092038
1498,0.00048024
1499,0.00126224
1500,0.00220575
1501,0.00205547
1502,0.00250983
1503,0.00197648
1504,0.00056384
1505,0.00096967
1506,0.00172394
1507,0.00061265
1508,0.00104806
1509,0.00099330
1510,0.00109267
1511,0.00046381
1512,0.01114188
1513,0.00047124
1514,0.00224554
1515,0.00389489
1516,0.01269395
1517,0.00126750
1518,0.00484832
1519,0.01390344
1520,1.68012083
1521,0.00172865
1522,0.00223731
1523,0.00259826
1524,0.00119260
1525,0.00163934
1526,0.00535018
1527,0.00252119
1528,0.00057358
1529,1.11766355
1530,0.00346206
1531,0.00500232
1532,0.00399239
1533,0.00244225
1534,0.00475425
1535,0.00134432
1536,0.00124124
1537,0.00378580
1538,0.00350270
1539,0.00100892
1540,0.00094735
1541,0.00149245
1542,0.00228960
1543,0.00388464
1544,0.00160157
1545,0.00111608
1546,0.00317291
1547,0.00131405
1548,0.00105196
1549,0.00163210
1550,0.01477208
1551,0.02250120
1552,0.00504038
1553,0.00349365
1554,0.00241325
1555,0.00102285
1556,0.00356546
1557,0.00523773
1558,0.00095603
1559,0.00281752
1560,0.00147562
1561,0.00375478
1562,0.00172380
1563,0.00089621
1564,0.02220272
1565,1.84093291
1566,0.00463679
1567,2.02852440
1568,0.00210080
1569,0.00180380
1570,0.01707597
1571,0.00106551
1572,0.05703090
1573,0.00072391
1574,0.00157732
1575,0.00301310
1576,0.00371393
1577,0.00187730
1578,0.00418362
1579,0.00248157
1580,0.00188391
1581,0.00246533
1582,0.00117761
1583,0.00215258
1584,0.00121964
1585,0.00219275
1586,0.00402181
1587,0.00115384
1588,0.00219186
1589,0.00063781
1590,0.01187281
1591,0.00071694
1592,0.00107115
1593,0.00210201
1594,0.00285163
1595,0.00066070
1596,0.01225464
1597,0.00112142
1598,0.00210654
1599,0.00064221
1600,0.00194096
1601,0.00214426
1602,0.00369141
1603,0.00089561
1604,0.00383746
1605,0.00297115
1606,0.00163843
1607,0.00074735
1608,0.00164404
1609,0.00129428
1610,0.00209743
1611,0.00182690
1612,0.01070691
1613,0.00534261
1614,0.00049719
1615,0.00188705
1616,0.00224805
1617,0.01123104
1618,0.01192976
1619,0.00171705
1620,0.00179793
1621,0.00164897
1622,0.00113703
1623,0.00425728
1624,0.00164327
1625,0.01275880
1626,0.00130415
1627,0.00173674
1628,0.00192418
1629,0.00296945
1630,0.00306775
1631,0.00216373
1632,0.00081591
1633,0.00117447
1634,0.00159918
1635,0.00113023
1636,0.00186179
1637,0.00105551
1638,0.00121861
1639,0.01220544
1640,0.00076341
1641,0.00093053
1642,0.00289935
1643,0.00139294
1644,0.00417523
1645,0.00193482
1646,0.00109518
1647,0.00116006
1648,0.00203701
1649,0.00247031
1650,0.00117352
1651,0.00110006
1652,0.00152109
1653,0.00409919
1654,0.00122132
1655,0.00123620
1656,0.01225604
1657,0.00149818
1658,0.01208832
1659,0.00173679
1660,0.00217647
1661,0.00180169
1662,0.01204179
1663,0.00120657
1664,0.00098700
