step,entropy
447,0.55390899
448,0.09896292
449,1.21645094
450,0.66433336
451,0.20288111
452,2.09056335
453,0.62263518
454,2.37910666
455,1.54342841
456,0.90066680
457,0.15361338
458,2.16926305
459,0.27588211
460,1.96842406
461,1.34032618
462,1.15524692
463,0.20435004
464,1.06571569
465,0.04177941
466,1.93520231
467,1.79323317
468,0.34480776
469,1.29216128
470,0.45148569
471,1.80559265
472,0.47929953
473,0.43812454
474,0.72106534
475,2.46370464
476,2.07545095
477,1.02253074
478,2.01456122
479,0.91655682
480,0.47572326
481,2.27480339
482,0.09292766
483,2.01121728
484,2.43381414
485,0.21347369
486,2.17890192
487,1.97814317
488,0.10744669
489,1.12630742
490,0.65964406
491,0.97436414
492,0.96817390
493,1.00043557
494,0.02475539
495,0.68785668
496,0.73546485
497,1.64666829
498,1.76474887
499,1.90295828
500,1.61528584
501,2.26728792
502,1.41035863
503,0.79465552
504,0.10188896
505,1.84312221
506,1.42596221
507,0.41426698
508,1.29693200
509,2.39459723
510,1.53542720
511,0.78377055
512,2.04562944
513,1.00105658
514,0.03800564
515,0.20220139
516,2.43822443
517,0.23752350
518,1.98648966
519,0.07783787
520,1.07461983
521,0.71517547
522,0.87243284
523,0.23047283
524,1.01938321
525,1.92537222
526,1.33073458
527,0.33512787
528,2.04258935
529,2.20945387
530,1.15685775
531,0.91081353
532,0.04510789
533,0.17891453
534,0.95173093
535,0.28736650
536,2.45830624
537,1.63338886
538,0.79330095
539,1.48336040
540,0.42654143
541,2.32611789
542,1.26987847
543,1.77405826
544,0.46161231
545,1.20134884
546,1.81012907
547,0.98248989
548,0.16498084
549,1.18970187
550,2.08949824
551,1.17178115
552,2.48438384
553,1.41902662
554,2.23836119
555,0.08255642
556,1.60098222
557,1.29414274
558,0.90742884
559,2.28753699
560,0.23327751
561,1.23252081
562,0.77717829
563,2.43441226
564,1.98213052
565,0.50898099
566,0.32391065
567,0.06026753
568,0.45535780
569,2.35571938
570,2.21333473
571,2.02845184
572,1.01511283
573,1.22182183
574,1.45863030
575,2.05452481
576,0.01079783
577,0.45970690
578,1.47429816
579,0.35841192
580,2.37890422
581,0.11316195
582,2.46893343
583,0.54405889
584,0.49155858
585,1.07630653
586,1.61745170
587,2.48398215
588,1.20777956
589,2.27738866
590,2.25807974
591,2.49639763
592,0.91260358
593,1.20330753
594,0.05482173
595,0.97325616
596,0.89669986
597,0.31546420
598,2.11091273
599,0.70794889
600,0.33158047
601,0.29279946
602,0.06201163
603,1.91504354
604,1.34898133
605,1.32778020
606,1.04917777
607,2.44400806
608,0.95856436
609,1.20416102
610,1.74970889
611,2.35594077
612,2.17705420
613,2.23544594
614,0.46471782
615,2.39522013
616,2.08911949
617,0.83625812
618,2.04232400
619,2.41621293
620,1.88490000
621,1.87313201
622,2.12632122
623,2.22836011
624,1.98090143
625,0.19709470
626,0.52908403
627,0.30632910
628,1.18160102
629,0.16645389
630,1.39623044
631,2.34380354
632,2.48895222
633,0.09505622
634,1.73081573
635,0.36265137
636,2.18615787
637,0.07903679
638,0.26172265
639,0.82062004
640,0.01339395
641,1.67906216
642,0.52152667
643,1.82554570
644,2.40775803
645,1.19280330
646,1.19217454
647,2.52676945
648,0.79552221
649,2.24634364
650,1.80837914
651,0.02298246
652,0.75472477
653,1.82827853
654,0.11441639
655,2.17437737
656,2.31333271
657,1.92584201
658,2.05674796
659,1.51494187
660,2.05009890
661,1.18558494
662,1.03545043
663,1.78255505
664,1.17992249
665,0.78769784
666,0.67129650
667,1.10861098
668,0.96872711
669,1.91231468
670,1.98829288
671,2.02429556
672,2.14225353
673,0.91859678
674,0.93679706
675,2.12517477
676,0.45674651
677,1.77997428
678,1.33065139
679,1.69004495
680,1.76722922
681,1.69616907
682,0.59599982
683,0.05957709
684,2.41558203
685,2.27605538
686,1.27991225
687,1.67677896
688,0.23097798
689,1.16237730
690,1.49092252
691,1.77467173
692,0.55549493
693,0.23483590
694,2.43733849
695,2.15171868
696,0.45284781
697,2.08595441
698,2.05988794
699,0.46033398
700,2.04027753
701,0.96901795
702,0.84745172
703,0.40702949
704,1.49975171
705,1.55449829
706,1.29682928
707,0.25319892
708,2.01786227
709,0.80330589
710,0.67072576
711,1.62574958
712,0.46854887
713,2.30845550
714,1.64354456
715,2.00132720
716,0.86381209
717,1.08633155
718,0.63750197
719,0.63665111
720,1.05242781
721,1.99595177
722,1.27569503
723,2.11302554
724,0.28333967
725,0.73333888
726,0.09296644
727,2.31592029
728,0.15980909
729,1.37443568
730,1.70745560
731,0.51763007
732,2.48508406
733,2.48681940
734,0.60417905
735,0.35387990
736,1.64761831
737,1.30500746
738,1.53230616
739,1.56727995
740,2.42453000
741,1.94862591
742,0.79269459
743,1.89525748
744,1.13909316
745,2.47354193
746,1.21056313
747,0.02775466
748,2.32521743
749,0.70192214
750,2.08327921
751,1.55074296
752,1.88733493
753,1.87342396
754,2.29617327
755,2.11298385
756,1.63641207
757,0.82832519
758,1.25220961
759,0.70696755
760,0.85385546
761,1.16788593
762,1.07303296
763,0.73402793
764,0.77224803
765,0.78991840
766,0.48558170
767,1.47798079
768,0.23464016
769,0.62965319
770,0.43269062
771,1.79200837
772,0.71001857
773,0.25275085
774,2.08259192
775,1.11012777
776,2.03954774
777,0.81341473
778,0.87868587
779,1.41756240
780,0.17665812
781,2.47723100
782,0.33820727
783,2.31557611
784,1.67208568
785,1.93780495
786,0.53245304
787,2.26202667
788,1.35884088
789,1.04814566
790,0.48872605
791,0.43450343
792,2.18760072
793,2.45873754
794,1.06064640
795,1.83468708
796,1.77142017
797,1.25225804
798,1.21798586
799,1.40267788
800,0.87898212
801,1.89068187
802,1.05984812
803,1.27953707
804,0.46096556
805,2.47418770
806,0.19716224
807,1.81796210
808,1.67533449
809,0.87361020
810,2.47644772
811,0.09258017
812,0.69173500
813,0.85625778
814,1.62797452
815,1.49647686
816,1.80431571
817,2.18193952
818,0.04904790
819,1.42163850
820,1.01702339
821,1.74792254
822,1.33610231
823,0.88308842
824,0.01745465
825,0.78789397
826,1.13100037
827,0.85470545
828,0.96165646
829,1.65099074
830,0.85070786
831,2.15776512
832,0.91628749
833,1.10189025
834,1.09894175
835,2.29037968
836,1.53365156
837,2.44613232
838,0.01131239
839,2.42305139
840,0.49446428
841,2.27545811
842,0.11149027
843,2.17132172
844,1.60404089
845,1.73797291
846,0.99193980
847,0.98418534
848,0.39731383
849,0.35630039
850,1.58286445
851,0.86726660
852,0.07301215
853,0.42977166
854,0.43110693
855,0.49001943
856,1.15167199
857,2.30879313
858,1.47546824
859,1.87722243
860,0.26753782
861,1.75602112
862,2.19363777
863,2.52242853
864,1.80615831
865,1.53963716
866,2.43963592
867,0.32733176
868,2.01073393
869,1.82427698
870,1.84145920
871,0.89946830
872,0.20193951
873,0.35875441
874,1.71665056
875,0.79131241
876,2.40652915
877,0.30901397
878,2.06489042
879,1.21027475
880,0.74610339
881,0.64602117
882,0.89621378
883,0.93302341
884,0.57339640
885,0.55529897
886,2.46259609
887,1.06847015
888,1.57990413
889,1.78171036
890,0.84166084
891,2.37089561
892,0.74509307
893,0.48671158
894,0.11283736
895,0.66683943
896,0.15579836
897,1.59129073
898,1.45919467
899,0.05714914
900,2.40895451
901,1.84758616
902,1.39523064
903,2.39602678
904,1.34349116
905,0.44668460
906,1.97721242
907,2.42214005
908,0.15198410
909,1.27771802
910,0.57411767
911,2.29225846
912,0.24290553
913,2.04558989
914,0.52275040
915,1.62614274
916,1.75474645
917,1.92860958
918,0.13450332
919,1.22521583
920,0.31855468
921,0.32091232
922,0.41049616
923,0.37516900
924,2.37086494
925,1.42108495
926,0.64337209
927,1.23114882
928,0.13939531
929,0.54777808
930,1.59005805
931,1.76121475
932,1.56138366
933,2.49677580
934,2.48401932
935,2.11482488
936,1.18100505
937,1.91992339
938,0.63183237
939,2.19305556
940,0.61804461
941,2.51241253
942,0.03461020
943,2.01902789
944,1.26956991
945,2.06999413
946,1.32145574
947,2.11349078
948,1.79632624
949,1.62079890
950,2.41244289
951,0.29899152
952,2.34867932
953,1.32312064
954,1.79397006
955,1.69448503
956,0.99350274
957,1.33569858
958,2.46667620
959,1.23810147
960,2.32433784
961,0.02139404
962,1.45613033
963,1.74729053
964,1.00228056
965,0.20600750
966,2.00853136
967,1.90939927
968,0.96677847
969,0.24744275
970,2.12870164
971,1.96785427
972,2.11546630
973,2.07638862
974,0.66721076
975,1.58392706
976,1.18111717
977,0.98987494
978,1.04063335
979,1.70719434
980,2.53101428
981,1.19856724
982,0.92956055
983,1.59221799
984,1.59556292
985,1.03250728
986,1.63804814
987,1.66516612
988,1.89324013
989,0.42354666
990,1.65474808
991,1.05958338
992,2.22998514
993,1.56808197
994,2.05644827
995,2.05479195
996,0.54000981
997,0.19675125
998,1.92596946
999,0.14060994
1000,2.40433985
1001,1.75045849
1002,1.07353223
1003,1.69955739
1004,0.33466806
1005,1.61816012
1006,2.33318899
1007,0.00030761
1008,2.37884212
1009,0.78792755
1010,1.00652452
1011,2.38248020
1012,2.01995673
1013,0.97601731
1014,2.48402075
1015,0.08265543
1016,1.67485680
1017,1.29178163
1018,2.25034766
1019,0.04742046
1020,0.81551101
1021,1.21292233
1022,0.18583873
1023,1.63699256
1024,2.14939267
1025,2.29814256
1026,0.36552458
1027,1.28409330
1028,2.49777521
1029,0.18141916
1030,1.78749634
1031,0.72529012
1032,2.30390802
1033,1.54229279
1034,2.27277604
1035,0.12795058
1036,1.53559386
1037,1.06527830
1038,0.27354248
1039,1.03740248
1040,1.88039669
1041,1.47607529
1042,1.50592455
1043,0.70878829
1044,1.29065906
1045,1.13189084
1046,2.30760309
1047,2.22620338
1048,1.10913323
1049,1.27622769
1050,0.74212665
1051,1.43761605
1052,0.33059306
1053,2.44874235
1054,1.05093344
1055,0.02310820
1056,0.75304604
1057,2.40614078
1058,0.78675580
1059,0.98009797
1060,2.47183931
1061,1.99018381
1062,0.91419506
1063,0.41827901
1064,0.99071394
1065,0.94621513
1066,2.26862137
1067,1.36768407
1068,2.34513146
1069,2.50063831
1070,2.20510518
1071,1.03090876
1072,0.99041440
1073,1.38830933
1074,1.72249997
1075,2.15231211
1076,2.07300775
1077,0.79356747
1078,1.86619507
1079,0.95376896
1080,1.96918067
1081,0.03380670
1082,2.15217732
1083,1.77005033
1084,0.37191598
1085,0.63479503
1086,0.78916774
1087,1.30220446
1088,2.29657610
1089,2.46116343
1090,1.52872078
1091,0.27699517
1092,2.48089100
1093,2.43560133
1094,0.22345193
1095,1.68827072
1096,1.69014643
1097,1.67575711
1098,1.83878001
1099,0.01303011
1100,0.78295580
1101,0.85595175
1102,1.64643991
1103,0.24111999
1104,0.70088768
1105,0.44451766
1106,0.12003066
1107,1.20027328
1108,0.51776859
1109,1.22271836
1110,0.52283879
1111,2.00831275
1112,0.28308215
1113,1.95551714
1114,1.66726312
1115,0.40132696
1116,0.95969478
1117,0.96922064
1118,1.15323281
1119,1.71096524
1120,0.03777955
1121,0.41997942
1122,1.77136892
1123,0.23565902
1124,2.14066805
1125,0.93944904
1126,0.09201736
1127,1.94834758
1128,0.62144416
1129,2.53202353
1130,2.33954216
1131,2.24501080
1132,2.24119470
1133,0.18662011
1134,0.06769728
1135,1.01684928
1136,1.06630633
1137,1.03662075
1138,1.51332569
1139,1.98786488
1140,1.99898436
1141,2.35874090
1142,1.71545947
1143,2.22470718
1144,0.23138460
1145,0.06586813
1146,1.14492617
1147,2.23861171
1148,0.97751323
1149,0.28107999
1150,0.32019012
1151,0.58030291
1152,2.19014987
1153,0.85252715
1154,2.17880866
1155,2.38929517
1156,1.96426279
1157,2.34162189
1158,0.64712360
1159,0.49341374
1160,0.61312145
1161,0.04537566
1162,2.36029553
1163,0.52254541
1164,1.59756175
1165,0.72142313
1166,1.36922437
1167,1.10506353
1168,1.82812684
1169,0.50949198
1170,0.73208731
1171,0.35118158
1172,0.82371098
1173,2.11410706
1174,2.44337020
1175,0.03839862
1176,2.14317240
1177,1.86127784
1178,0.20080427
1179,0.40684856
1180,2.19447162
1181,0.49241837
1182,2.30267075
1183,1.36924155
1184,2.49620529
1185,1.27980247
1186,0.33248001
1187,1.53684331
1188,1.12932892
1189,0.17964890
1190,2.07558261
1191,2.28006489
1192,2.44446572
1193,1.63363431
1194,1.47887895
1195,0.49434483
1196,2.44485006
1197,1.86341852
1198,1.69519289
1199,1.76103216
1200,2.13417215
1201,0.87008658
1202,0.28341595
1203,2.51356283
1204,0.07987995
1205,0.68870142
1206,1.24736209
1207,0.10187263
1208,0.78669157
1209,2.20699494
1210,1.58589275
1211,1.48034257
1212,0.04629138
1213,1.08332745
1214,0.30926263
1215,0.98181324
1216,0.98554174
1217,1.07673604
1218,0.80126879
1219,1.98092243
1220,1.17473299
1221,2.30249007
1222,0.87249493
1223,0.36411292
1224,0.90055511
1225,2.21017223
1226,0.91020258
1227,2.08078522
1228,1.75732939
1229,0.65534632
1230,0.48517779
1231,0.28596225
1232,1.13947066
1233,1.76134795
1234,0.74550670
1235,2.42030092
1236,0.03612317
1237,1.99181394
1238,0.43112439
1239,2.53067848
1240,0.24935937
1241,2.33558547
1242,1.01814314
1243,0.72661150
1244,0.10347803
1245,0.55615674
1246,0.97186370
1247,2.37286906
1248,2.45382439
1249,0.20191723
1250,1.42502566
1251,0.08253203
1252,0.26312877
1253,1.56178243
1254,1.33593827
1255,2.28280927
1256,2.29157557
1257,0.40487671
1258,1.60731641
1259,2.04466224
1260,1.95896346
1261,1.43851514
1262,1.29902829
1263,1.44816430
1264,1.04766280
1265,1.43300484
1266,2.26100521
1267,0.88240204
1268,1.11750773
1269,1.11082281
1270,2.19731142
1271,0.62059272
1272,1.11427406
1273,1.90508989
1274,0.99470785
1275,2.16936950
1276,1.36371989
1277,0.25084993
1278,0.93000611
1279,0.37120333
1280,1.11411986
1281,0.92360588
1282,0.86058150
1283,2.10311339
1284,2.27541139
1285,1.91634005
1286,1.94274808
1287,2.26394119
1288,2.32682809
1289,0.44220574
1290,2.27564111
1291,0.40843577
1292,0.68943666
1293,2.00547800
1294,0.36273947
1295,2.44578942
1296,2.36259007
1297,0.00022166
1298,1.61367373
1299,2.34681639
1300,1.37038578
1301,1.36254019
1302,1.48796589
1303,1.40267277
1304,1.47501459
1305,1.72556975
1306,2.42474451
1307,0.20881721
1308,0.59370708
1309,0.01456671
1310,0.16948376
1311,0.51139736
1312,2.28745462
1313,0.79925895
1314,1.52445224
1315,0.79339491
1316,2.50488979
1317,0.48834570
1318,1.00126751
1319,0.93773889
1320,0.54181857
1321,0.18737311
1322,0.99134587
1323,0.51140793
1324,0.05953607
1325,2.24594339
1326,0.87012713
1327,0.02932961
1328,1.56257417
1329,1.21251446
1330,1.74886664
1331,0.91315821
1332,0.35550919
1333,1.62183045
1334,1.01024732
1335,2.22293780
1336,0.82831570
1337,0.56417713
1338,0.47150395
1339,0.64975639
1340,0.60478218
1341,1.32334322
1342,0.94377642
1343,2.45834003
1344,0.51706688
1345,2.38440914
1346,0.85148102
1347,1.22557045
1348,2.43267084
1349,1.97936989
1350,2.40070989
1351,1.36628758
1352,0.80607623
1353,1.71194029
1354,1.73736997
1355,0.10536001
1356,0.27163294
1357,2.39963704
1358,1.82812694
1359,2.08672627
1360,0.47664469
1361,2.47105536
1362,0.76307018
1363,0.35520808
1364,0.91111286
1365,0.89135416
1366,0.14768108
1367,2.14654055
1368,2.20655758
1369,0.50062701
1370,1.39684507
1371,2.20772827
1372,0.95862054
1373,1.29078684
1374,0.61879552
1375,1.18667866
1376,0.79199131
1377,2.09014267
1378,0.40364490
1379,0.08360905
1380,2.28413676
1381,0.43664106
1382,1.39267483
1383,1.79796789
1384,0.82868483
1385,2.35581582
1386,0.85680294
1387,0.49952036
1388,0.16567807
1389,2.28161173
1390,0.54782418
1391,2.27579167
1392,1.15719854
1393,2.36561626
1394,0.22031469
1395,2.16873627
1396,2.48337729
1397,1.80259970
1398,0.33889585
1399,2.52950009
1400,2.03168457
1401,0.53259492
1402,2.46090338
1403,0.21869811
1404,0.32922124
1405,0.03793371
1406,1.50205620
1407,1.02410310
1408,0.21741782
1409,1.25030769
1410,2.23394699
1411,0.23356874
1412,1.62004572
1413,0.42765066
1414,1.29518110
1415,0.86902449
1416,0.69944061
1417,0.03104517
1418,1.46673020
1419,1.12448828
1420,1.75309945
1421,0.46844901
1422,2.49424231
1423,0.05011708
1424,0.49681723
1425,1.62682724
1426,0.33978838
1427,0.66071091
1428,1.27224436
1429,1.91794393
1430,2.19214756
1431,0.80326737
1432,1.66785297
1433,0.05867328
1434,2.25845779
1435,1.70336034
1436,2.28786021
1437,0.53349001
1438,1.25942365
1439,1.88590252
1440,0.06402958
1441,2.13285768
1442,1.79479888
1443,1.99838032
1444,0.41208382
1445,1.97042374
1446,1.43774312
1447,0.38014766
1448,0.33479807
1449,2.17499136
1450,1.01050643
1451,0.68985364
1452,0.93374711
1453,1.73615760
1454,0.34578215
1455,0.41065198
1456,1.64734796
1457,2.26776134
1458,1.70374180
1459,2.39646414
1460,0.71783332
1461,0.89785717
1462,0.94515688
1463,0.90959270
1464,0.68135425
1465,2.01021047
1466,0.71840412
1467,1.05580988
1468,1.19783090
1469,2.52630407
1470,0.83535296
1471,1.75222348
1472,0.83084177
1473,2.02976319
1474,0.98306980
1475,0.05445878
1476,1.32646843
1477,0.85599446
1478,0.67126249
1479,0.74201947
1480,0.00492732
1481,1.85284963
1482,1.38885655
1483,1.61359112
1484,1.44413411
1485,0.96627407
1486,1.16321694
1487,1.20782261
1488,2.32659105
1489,0.88343747
1490,0.38652354
1491,0.21248485
1492,0.85521341
1493,1.45133250
1494,1.47707870
1495,1.84578683
1496,1.67208050
1497,0.21140507
1498,0.98823556
1499,0.93921964
1500,0.28621326
1501,1.49224421
1502,1.96430898
1503,0.10877247
1504,1.34386699
1505,0.30308473
1506,1.96874176
1507,1.41624303
1508,0.16717203
1509,1.30793970
1510,0.61101455
1511,0.52559229
1512,1.69185821
1513,1.02579527
1514,2.35375682
1515,2.32402983
1516,2.16367618
1517,1.04045430
1518,2.29418218
1519,0.18275269
1520,1.96717258
1521,0.91029910
1522,2.19518009
1523,0.07530718
1524,1.45858493
1525,0.17648692
1526,0.74712099
1527,1.43196821
1528,0.35234566
1529,1.76047143
1530,1.30028385
1531,0.56718910
1532,1.36403377
1533,1.13057261
1534,0.08534566
1535,1.79914111
1536,1.81210229
1537,2.30790593
1538,2.38764767
1539,0.93914512
1540,1.63077349
1541,1.54114853
1542,0.13284590
1543,1.83553636
1544,0.69112476
1545,1.07736046
1546,1.57385496
1547,1.27915849
1548,0.70990073
1549,2.21409296
1550,0.23784978
1551,1.52847923
1552,0.46880499
1553,2.34515786
1554,2.37462434
1555,1.80967590
1556,2.24202119
1557,1.94335911
1558,1.65864612
1559,1.89556716
1560,2.30948566
1561,0.54993757
1562,1.84930914
1563,0.45482228
1564,1.16879546
1565,0.86176329
1566,1.60722823
1567,1.62029893
1568,2.28815272
1569,2.12939503
1570,0.16519692
1571,0.43915078
1572,0.11347301
1573,1.80144096
1574,0.87801366
1575,2.47247891
1576,0.54345886
1577,2.42542999
1578,1.91839432
1579,1.93278537
1580,1.54076395
1581,2.24342386
1582,0.59420745
1583,2.20342060
1584,2.23368638
1585,1.53778957
1586,1.67701762
1587,0.58020077
1588,1.24587909
1589,1.48821021
1590,0.80165360
1591,0.10716627
1592,2.40798650
1593,2.04371040
1594,0.92596514
1595,1.34927634
1596,1.49889014
1597,2.42917508
1598,1.41609400
1599,1.83471368
1600,2.03660956
1601,0.25484530
1602,1.47542816
1603,2.35815474
1604,2.08945648
1605,2.33784480
1606,0.41155344
1607,1.97196468
1608,0.70751855
1609,2.22091063
1610,1.98878042
1611,0.95097056
1612,1.46904403
1613,1.19042225
1614,2.38709792
1615,1.40447106
1616,0.19665053
1617,1.35777089
1618,0.04869401
1619,0.34497080
1620,1.24471348
1621,1.17018436
1622,0.17491668
1623,0.86349466
1624,0.72784587
1625,0.72697951
1626,1.12345460
1627,0.08762975
1628,0.08272700
1629,0.59595328
1630,1.81644060
1631,2.37525279
1632,1.91518605
1633,0.19474603
1634,2.09180945
1635,2.07858987
1636,2.14052388
1637,1.84420206
1638,0.66180924
1639,1.25519329
1640,1.11576167
1641,0.08825237
1642,1.37065735
1643,0.67153931
1644,2.41519900
1645,1.69001769
1646,2.05344070
1647,0.08212414
1648,1.80550927
1649,2.03627748
1650,1.17044326
1651,0.64005271
1652,1.23453683
1653,1.39478330
1654,1.10014530
1655,0.80688026
1656,1.69566897
1657,2.26107576
1658,0.68065146
1659,2.23772859
1660,0.13926652
1661,1.74450587
1662,0.87330771
1663,1.33073791
1664,0.89934050
